file_name,NRE,HOMO,LUMO,Dipole_mom,Num_waters,chg_chg,elec5,elec10,SCF_E,delE_dft
FMNR_red_374_cutoff_7.5.inp.out,1351.714457219531,-0.2473,0.1506,7.7984,48.0,-1303.5807894396,-378.4178444793106,857.9033438490493,-5790.3417395739,0.2443386432996703
FMNR_red_375_cutoff_7.5.inp.out,1361.896100324513,-0.2407,0.1614,18.6637,49.0,-1303.0707362261,-108.21979409626468,-1238.9657020975656,-5865.3263555549,0.2335811352004384
FMNR_red_376_cutoff_7.5.inp.out,1371.363483128816,-0.2166,0.1604,8.6024,48.0,-1303.2540644186,-1703.4616254699342,-3783.186852171108,-5789.9287288376,0.2178122723998967
FMNR_red_377_cutoff_7.5.inp.out,1375.853908444319,-0.245,0.1481,16.2098,48.0,-1303.4338711107,-3039.373720955396,-3610.682979494826,-5790.1116707541,0.2369363145999159
FMNR_red_378_cutoff_7.5.inp.out,1377.4132444280158,-0.2381,0.1535,20.3413,48.0,-1303.2514052392,-1987.1624258671943,-3993.6268227303894,-5789.9892668461,0.2313526094003464
FMNR_red_379_cutoff_7.5.inp.out,1360.5293019938154,-0.237,0.1727,13.6333,46.0,-1303.9601369386,-120.63218603514528,133.2234315526028,-5639.6147952548,0.2264889253001456
FMNR_red_37_cutoff_7.5.inp.out,1340.9938031873305,-0.1972,0.1836,26.9902,47.0,-1303.5120026863,-2557.982640249259,-4818.583156295258,-5714.3676771437,0.2031946932002029
FMNR_red_380_cutoff_7.5.inp.out,1371.2050697275083,-0.2334,0.1623,19.8052,47.0,-1303.5764970845,-1789.1714622696777,-3543.882269078706,-5714.8301142622,0.2217802651002784
FMNR_red_381_cutoff_7.5.inp.out,1352.9060711459667,-0.2064,0.1877,29.3089,46.0,-1303.715628623,-3263.956986039763,-5146.675419419373,-5639.3551071965,0.2007951978002893
FMNR_red_382_cutoff_7.5.inp.out,1353.9569654264471,-0.2431,0.135,30.7442,46.0,-1303.9810056177,-3211.9677120679553,-6925.582491890202,-5639.5962457353,0.2380065471998023
FMNR_red_383_cutoff_7.5.inp.out,1370.0235952932203,-0.2106,0.1835,13.1654,48.0,-1303.0438642668,-1512.8416952425823,-2013.355759090843,-5789.7353383958,0.2096161792997009
FMNR_red_384_cutoff_7.5.inp.out,1371.1559614889666,-0.2133,0.1615,23.617,50.0,-1302.2125255453,-2383.8990908967226,-3164.598569595413,-5940.0427668671,0.2158070879004299
FMNR_red_385_cutoff_7.5.inp.out,1358.129258421883,-0.2335,0.1469,24.7886,52.0,-1301.9584092037,-2514.975664973149,-4783.017021512193,-6090.8896477469,0.2327790926001398
FMNR_red_386_cutoff_7.5.inp.out,1353.9302499706134,-0.2511,0.1332,30.4892,48.0,-1303.6127155745,-3538.253993477854,-4412.592454797382,-5790.3427710299,0.2345610303000285
FMNR_red_387_cutoff_7.5.inp.out,1353.5956000808742,-0.235,0.1584,28.9107,50.0,-1302.7602906373,-230.91591825016647,-1356.1135662471042,-5940.5623466536,0.2288561818004382
FMNR_red_388_cutoff_7.5.inp.out,1363.6564274743448,-0.2154,0.1834,28.5191,52.0,-1302.1577873933,-2265.230640641226,-4622.745555743909,-6091.0570448658,0.2098587381997276
