file_name,NRE,HOMO,LUMO,Dipole_mom,Num_waters,chg_chg,elec5,elec10,delE_hf,delE_dft
FMNO_red_456_cutoff_7.5.inp.out,1367.277656313181,-0.1227,0.1589,27.6796,47.0,-1304.5061877415,-1450.2874115690163,-1625.861907947328,-5745.0676787378,0.08555473619981058
FMNO_red_457_cutoff_7.5.inp.out,1368.0021188827372,-0.1398,0.1451,28.2971,48.0,-1304.1780465439,479.4397685868499,-573.1620795960636,-5820.8786336053,0.10450301959917851
FMNO_red_458_cutoff_7.5.inp.out,1362.6983182906129,-0.1049,0.1709,17.2103,46.0,-1305.2508253463,-2500.03790689121,-2827.1972697663555,-5669.8384701952,0.0695348905001083
FMNO_red_459_cutoff_7.5.inp.out,1365.2934278860712,-0.1161,0.1341,25.6893,49.0,-1303.7346512436,-77.18939181053153,-1361.5536023250409,-5896.4222585019,0.08318487160067889
FMNO_red_45_cutoff_7.5.inp.out,1361.263521920579,-0.1169,0.1534,9.6105,49.0,-1303.7058909856,370.8225168642181,2055.6587592877677,-5896.4444238074,0.08679704790029064
FMNO_red_460_cutoff_7.5.inp.out,1366.7580365837828,-0.1269,0.1525,20.6509,51.0,-1303.4033432080,-280.46891769999513,259.85907480999964,-6048.1725721173,0.09106887899997673
FMNO_red_461_cutoff_7.5.inp.out,1371.5012651235709,-0.1244,0.1535,19.2100,51.0,-1303.2804863291,-1498.794562404879,-2433.2065039772833,-6048.0357190768,0.08475514030033082
FMNO_red_462_cutoff_7.5.inp.out,1368.722170554035,-0.1316,0.1619,28.8584,50.0,-1303.6709864588,-1630.86748138287,-2108.5609872280547,-5972.4522381479,0.09226075779952225
FMNO_red_463_cutoff_7.5.inp.out,1363.8849856368438,-0.1278,0.1452,31.8547,52.0,-1302.6497038874,-760.406862480677,-1968.1154533230376,-6123.444591315,0.09020575449994794
FMNO_red_464_cutoff_7.5.inp.out,1366.6617102187176,-0.1439,0.1409,38.4521,53.0,-1302.3598721799,-810.5718031998125,-2527.543672584868,-6199.171932769,0.10336171489961998
FMNO_red_465_cutoff_7.5.inp.out,1371.57718755197,-0.1264,0.1513,37.1598,47.0,-1304.1589347127,-1091.9097210086252,-4143.131049486906,-5744.9046084482,0.0881563693001226
FMNO_red_466_cutoff_7.5.inp.out,1363.1628399443089,-0.1322,0.1497,47.7811,48.0,-1304.0815431260,-846.2856477670896,-1317.454554239821,-5820.7547797464,0.09001209170037328
FMNO_red_467_cutoff_7.5.inp.out,1367.51100985191,-0.1251,0.1590,44.3047,46.0,-1304.9786945345,-2136.3504810000222,-4346.877415839943,-5669.5515243733,0.08923876530025154
FMNO_red_468_cutoff_7.5.inp.out,1366.8035174708266,-0.1353,0.1554,43.7588,50.0,-1302.9692255591,-1201.3002367428044,-2091.9374843298638,-5971.7803434378,0.09530746410018764
FMNO_red_469_cutoff_7.5.inp.out,1359.0238251833637,-0.1427,0.1516,41.5373,51.0,-1302.5845122887,-490.47255547206635,-777.8792587384703,-6047.32318299,0.10634576550000929
FMNO_red_46_cutoff_7.5.inp.out,1360.6900949096087,-0.1548,0.1289,21.3101,51.0,-1303.0125984918,1822.828262813108,2934.120830322474,-6047.8326883637,0.11429833110014442
FMNO_red_470_cutoff_7.5.inp.out,1368.411484823766,-0.1549,0.1443,32.6900,54.0,-1301.6645207883,161.23674832585803,167.34773484686036,-6274.6133012561,0.11784727580015897
FMNO_red_471_cutoff_7.5.inp.out,1362.5917249844647,-0.1732,0.1464,26.0252,49.0,-1303.1975514096,21.792995999999846,-492.7427338100009,-5895.9301590941,0.1291378859004908
FMNO_red_472_cutoff_7.5.inp.out,1355.0631490017356,-0.1255,0.1328,27.1959,51.0,-1302.6765137228,-87.0033209930107,-1813.118442755872,-6047.3573873593,0.09669535010016261
FMNO_red_473_cutoff_7.5.inp.out,1362.4353686674378,-0.1413,0.1515,31.8206,54.0,-1301.6482535020,-1630.4793710564145,-2166.205272384251,-6274.4257612823,0.09869526219972613
FMNO_red_474_cutoff_7.5.inp.out,1363.230264664561,-0.1430,0.1508,22.5206,54.0,-1301.7558248800,-2165.1421865539437,-2438.9714715637015,-6274.5144764973,0.1043090099001347
FMNO_red_475_cutoff_7.5.inp.out,1362.6227784680286,-0.1143,0.1537,21.0892,52.0,-1302.4091473439,-1753.5118435100824,-1161.1660176948417,-6123.2030007625,0.08033570190036698
FMNO_red_476_cutoff_7.5.inp.out,1363.2584359583032,-0.1418,0.1509,25.4294,49.0,-1303.2585110477,-1889.3455263013761,-3041.2041850795126,-5895.8982970906,0.0983114029004355
FMNO_red_477_cutoff_7.5.inp.out,1351.3314037752114,-0.1414,0.1533,22.1901,51.0,-1302.9371326560,9.85191975191044,19.37457977455969,-6047.6702155066,0.10236581129993283
FMNO_red_478_cutoff_7.5.inp.out,1360.5733499818107,-0.1378,0.1468,24.9342,48.0,-1303.5496756425,41.16530406055754,-1302.1623863287277,-5820.1852569164,0.10069129170005908
FMNO_red_479_cutoff_7.5.inp.out,1363.6173737279883,-0.1770,0.1276,24.7919,48.0,-1303.7120368589,2719.323322663191,4843.223989526553,-5820.3402251711,0.13501122189973103
FMNO_red_47_cutoff_7.5.inp.out,1364.8507720421348,-0.1288,0.1533,18.4609,51.0,-1302.8395657525,523.8630542717973,2466.421158247821,-6047.7079190396,0.09319006180066935
FMNO_red_480_cutoff_7.5.inp.out,1364.2012374095182,-0.1240,0.1438,30.9545,48.0,-1304.0980756493,1093.00066552472,2716.4466067533053,-5820.6881111208,0.09502793209958327
FMNO_red_481_cutoff_7.5.inp.out,1369.9607007419077,-0.1536,0.1491,25.9700,47.0,-1304.4554456127,194.07253118066077,1790.4196008951064,-5745.027470238,0.10947261830006028
FMNO_red_482_cutoff_7.5.inp.out,1367.633531097365,-0.1157,0.1494,22.1763,49.0,-1303.4152247714,173.90549549300914,1839.599374134263,-5896.1006566189,0.08315563720043428
FMNO_red_483_cutoff_7.5.inp.out,1368.6606457688097,-0.1344,0.1575,26.3394,47.0,-1304.3817068422,-540.206829192635,-242.26403683572187,-5744.991119073,0.09290275320017827
FMNO_red_484_cutoff_7.5.inp.out,1363.5052120080202,-0.1251,0.1599,24.1764,46.0,-1304.4596445087,-182.96634300000025,177.0710756800021,-5668.9443770534,0.09123146020010608
FMNO_red_485_cutoff_7.5.inp.out,1364.34283269624,-0.1113,0.1495,27.7642,47.0,-1304.5015892478,-1622.4987664291293,-2203.28750987947,-5745.1090849138,0.07507822239949746
FMNO_red_486_cutoff_7.5.inp.out,1358.9098881851255,-0.1203,0.1629,23.8501,46.0,-1304.3891535183,-996.3580882798349,1311.8453133041062,-5668.9439439677,0.08057001030010724
FMNO_red_48_cutoff_7.5.inp.out,1367.7523365200018,-0.1245,0.1605,22.5810,50.0,-1303.3559520624,-123.29683700000074,2327.152459750007,-5972.0607701962,0.08058536309999909
FMNO_red_49_cutoff_7.5.inp.out,1371.9716349024836,-0.1201,0.1420,22.3318,45.0,-1304.8667966919,1561.5932480000006,2623.0286667000205,-5593.4321724618,0.08251690579982096
FMNO_red_4_cutoff_7.5.inp.out,1361.293630439535,-0.1048,0.1332,20.2687,48.0,-1304.0557334223,-535.3359640030719,93.92716328064307,-5820.875563754,0.07169843839983514
FMNO_red_50_cutoff_7.5.inp.out,1372.9416422461052,-0.1404,0.1428,13.4177,48.0,-1304.2895509774,446.4796101744171,-159.53015187683656,-5821.1158116139,0.10210813940011576
FMNO_red_51_cutoff_7.5.inp.out,1369.232662797395,-0.1262,0.1615,26.7522,48.0,-1304.1192758070,-785.1837101909232,-762.3169708162203,-5820.9218614533,0.08809123099945282
FMNO_red_52_cutoff_7.5.inp.out,1361.5874184876966,-0.1523,0.1263,25.1697,49.0,-1303.8297244740,1764.1983548999951,1191.0930716000091,-5896.6992879763,0.11317707669968513
FMNO_red_53_cutoff_7.5.inp.out,1363.500400924763,-0.1472,0.1333,34.0081,48.0,-1304.4255142493,481.05573638659854,1119.8516551122425,-5821.2760055248,0.1083686965994275
FMNO_red_54_cutoff_7.5.inp.out,1365.6230911794382,-0.1394,0.1388,37.2399,50.0,-1303.4517066136,668.8574160596345,1318.047071090627,-5972.2761718075,0.09982129909985815
FMNO_red_55_cutoff_7.5.inp.out,1369.0897390807954,-0.1543,0.1420,39.3057,50.0,-1303.1045465165,-499.3272662684264,-521.2875717558065,-5971.9940594844,0.11100509639982192
FMNO_red_56_cutoff_7.5.inp.out,1363.5502426586543,-0.1466,0.1401,33.8576,52.0,-1302.3556185685,1046.8227138897296,195.90169827851193,-6123.2888071833,0.10785870370000339
FMNO_red_57_cutoff_7.5.inp.out,1364.7072120982466,-0.1459,0.1281,28.5938,51.0,-1302.7973399367,274.7579287638877,1680.7767994658889,-6047.6781226984,0.1050179912999738
FMNO_red_58_cutoff_7.5.inp.out,1362.184051972668,-0.1405,0.1363,41.4571,56.0,-1301.0695760475,193.51260853608443,-1180.3671785909144,-6426.1384632184,0.10332891239977471
FMNO_red_59_cutoff_7.5.inp.out,1364.847528676848,-0.1375,0.1373,36.2569,51.0,-1302.5094670665,643.4222055418322,868.3503526972374,-6047.427155984,0.09857612190080545
FMNO_red_5_cutoff_7.5.inp.out,1366.0926720284094,-0.1461,0.1325,17.8992,50.0,-1303.4337374280,1834.5866951234111,2846.952722816155,-5972.3005410566,0.10359288860036031
FMNO_red_60_cutoff_7.5.inp.out,1363.6118777771817,-0.1381,0.1520,36.0578,50.0,-1302.6673811769,-884.786245100005,-1556.5369997999808,-5971.4447044535,0.09784025299995847
FMNO_red_61_cutoff_7.5.inp.out,1353.1964954520365,-0.1349,0.1507,36.8484,50.0,-1302.6979091793,-657.6382656376032,-831.2799269790942,-5971.5375223907,0.09649494970017258
FMNO_red_62_cutoff_7.5.inp.out,1360.2188299847417,-0.1524,0.1274,32.4107,46.0,-1304.1165761539,596.3772582999932,10.068216869998775,-5668.7928117808,0.11458997369936696
